days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
39.538194	31.452778	11.5	   NA	45.4839	46.3962	43.9082	45.8147	46.8237	39.3439	41.4992	39.2201	38.7687	41.5863	39.3384	41.4021	40.2356	40.5035	43.1128	45.2871	46.7465	45.6853	1.12	0.50	39.9594	1.24	0.51	42.8813	2.67	1.09
39.663194	31.577778	11.625	   NA	45.9801	46.9053	44.3954	46.3188	47.3251	39.8006	41.9199	39.6536	39.2054	42.0674	39.8195	41.8277	40.6767	40.9105	43.5970	45.7865	47.2667	46.1849	1.13	0.50	40.4111	1.25	0.51	43.3442	2.71	1.11
39.788194	31.702778	11.75	   NA	46.4507	47.4198	44.8776	46.7964	47.8326	40.2222	42.3332	40.0920	39.6044	42.5448	40.2947	42.2403	41.0822	41.3277	44.0907	46.2958	47.7854	46.6754	1.14	0.51	40.8486	1.26	0.51	43.8037	2.76	1.13
39.913194	31.827778	11.875	   NA	46.9387	47.9286	45.3608	47.2528	48.3096	40.6333	42.8002	40.5386	39.9979	42.9886	40.7528	42.6763	41.4794	41.7653	44.5862	46.8061	48.2730	47.1581	1.14	0.51	41.2852	1.27	0.52	44.2644	2.80	1.14
40.038194	31.952778	12	   NA	47.4318	48.4132	45.8390	47.7341	48.8091	41.0459	43.2724	40.9629	40.4181	43.3760	41.1605	43.0740	41.9135	42.1988	45.0777	47.3017	48.7580	47.6454	1.15	0.51	41.7060	1.28	0.52	44.7206	2.83	1.16
40.163194	32.077778	12.125	   NA	47.9239	48.8705	46.3004	48.2414	49.3199	41.4730	43.7379	41.3735	40.8546	43.7670	41.5735	43.4899	42.3706	42.6219	45.5616	47.7851	49.2541	48.1312	1.16	0.52	42.1299	1.28	0.52	45.1805	2.86	1.17
40.288194	32.202778	12.25	   NA	48.4090	49.3244	46.7583	48.7541	49.8240	41.9082	44.1694	41.7943	41.2912	44.1592	41.9932	43.9300	42.8059	43.0418	46.0270	48.2731	49.7559	48.6140	1.17	0.52	42.5526	1.27	0.52	45.6389	2.89	1.18
40.413194	32.327778	12.375	   NA	48.8730	49.7774	47.2283	49.2675	50.3508	42.3645	44.5995	42.2599	41.7332	44.5882	42.4135	44.3769	43.2200	43.4857	46.4922	48.7569	50.2624	49.0994	1.18	0.53	42.9931	1.26	0.52	46.0990	2.92	1.19
40.538194	32.452778	12.5	   NA	49.3398	50.2437	47.7058	49.7555	50.8743	42.8598	45.0490	42.7085	42.1803	45.0445	42.8550	44.8402	43.6216	43.9181	46.9838	49.2380	50.7689	49.5838	1.20	0.53	43.4495	1.26	0.52	46.5618	2.95	1.21
40.663194	32.577778	12.625	   NA	49.8055	50.7453	48.1720	50.2308	51.3929	43.3442	45.4913	43.1349	42.6153	45.4921	43.2899	45.3022	44.0278	44.3418	47.4812	49.7314	51.2878	50.0693	1.21	0.54	43.8946	1.26	0.52	47.0287	3.00	1.22
40.788194	32.702778	12.75	   NA	50.3027	51.2698	48.6270	50.7143	51.8933	43.7775	45.9116	43.5799	43.0253	45.9440	43.7256	45.7426	44.4468	44.7789	47.9619	50.2454	51.7990	50.5614	1.24	0.55	44.3273	1.27	0.52	47.4958	3.03	1.24
40.913194	32.827778	12.875	   NA	50.8144	51.7708	49.0840	51.1998	52.3770	44.1828	46.3452	44.0458	43.4434	46.3624	44.1736	46.1630	44.8786	45.2279	48.4303	50.7634	52.2882	51.0492	1.25	0.56	44.7589	1.26	0.52	47.9586	3.07	1.25
41.038194	32.952778	13	   NA	51.2992	52.2378	49.5504	51.6968	52.8807	44.6270	46.8216	44.5240	43.8864	46.7860	44.6284	46.6188	45.3454	45.6935	48.9127	51.2672	52.7683	51.5330	1.26	0.56	45.2122	1.26	0.52	48.4343	3.08	1.26
