days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
20.835417	12.75	-7.202778	NA	11769.9394	12124.0434	11790.7905	12883.7752	13063.7986	12364.949	11244.8327	12541.0108	12485.8764	11194.2651	9600.51	10703.0038	10583.863	10311.2676	11742.8635	11770.0923	13148.3072	12326.4694	610.72	273.12	11571.9073	1143.63	466.88	11376.5662	1062.55	433.78
20.960417	12.875	-7.077778	NA	12926.7979	12684.0807	12251.5618	12878.8477	13114.0643	12396.9654	10018.0497	12660.687	11738.0301	11192.959	9631.3107	12122.2735	10868.7444	9035.6253	12179.1567	11886.3136	13487.8482	12771.0705	328.24	146.79	11273.0003	1239.49	506.02	11596.6603	1507.64	615.49
21.085417	13	-6.952778	NA	13690.1168	12701.0078	12257.6784	12819.2748	13072.2975	12361.455	9955.3175	12608.2366	11642.363	11174.3556	9649.2175	12903.1047	10916.8476	9175.898	12247.6499	11908.265	13471.935	12908.0751	527.34	235.83	11231.8242	1222.83	499.22	11770.6167	1541.75	629.42
21.210417	13.125	-6.827778	NA	13672.4533	12717.9348	12238.664	12759.7019	13030.5306	12374.8282	10206.6742	12555.7861	11639.2682	11155.7522	9667.1243	12831.6973	10964.9509	9316.1707	12216.0331	11930.2165	13456.0218	12883.8569	525.03	234.80	11266.5722	1159.58	473.40	11785.8484	1473.93	601.73
21.335417	13.25	-6.702778	NA	13654.7897	12734.8619	12219.6497	12700.129	12988.7638	12388.2014	10458.031	12503.3357	11636.1734	11137.1488	9685.0311	12760.29	11013.0542	9456.4435	12184.4162	11952.1679	13440.1086	12859.6388	524.29	234.47	11301.3202	1103.52	450.51	11801.0801	1406.74	574.30
21.460417	13.375	-6.577778	NA	13637.1262	12751.7889	12200.6353	12640.5561	12946.9969	12401.5746	10709.3878	12450.8852	11633.0786	11118.5454	9702.9379	12688.8826	11061.1574	9596.7162	12152.7994	11974.1193	13424.1953	12835.4207	525.14	234.85	11336.0683	1055.79	431.03	11816.3117	1340.27	547.16
21.585417	13.5	-6.452778	NA	13619.4626	12768.716	12181.621	12580.9832	12905.2301	12414.9478	10960.7446	12398.4347	11629.9838	11099.942	9720.8447	12617.4752	11109.2607	9736.9889	12121.1826	11996.0707	13408.2821	12811.2026	527.57	235.93	11370.8163	1017.58	415.42	11831.5434	1274.65	520.37
21.710417	13.625	-6.327778	NA	13601.799	12785.643	12162.6066	12521.4103	12863.4632	12428.321	11212.1013	12345.9843	11626.889	11081.3386	9738.7515	12546.0678	11157.364	9877.2617	12089.5657	12018.0222	13392.3689	12786.9844	531.54	237.71	11405.5643	989.97	404.15	11846.7751	1209.99	493.98
21.835417	13.75	-6.202778	NA	13584.1355	12802.5701	12143.5922	12461.8374	12821.6964	12441.6942	11463.4581	12293.5338	11623.7942	11062.7352	9756.6584	12474.6604	11205.4672	10017.5344	12057.9489	12039.9736	13376.4557	12762.7663	537.04	240.17	11440.3123	973.88	397.58	11862.0067	1146.48	468.05
21.960417	13.875	-6.077778	NA	13566.4719	12819.4971	12124.5779	12402.2645	12779.9295	12455.0674	11714.8149	12241.0833	11620.6994	11044.1318	9774.5652	12403.2531	11253.5705	10157.8072	12026.3321	12061.925	13360.5425	12738.5482	544.01	243.29	11475.0603	969.87	395.95	11877.2384	1084.31	442.67
