days.origin	days.water	days.manure	code	NO	N2O	CO2	CH4	NH3	H2O
7.5	-0.585417	-20.538194	GW03	33.6855	-0.4944	96.1094	-53.2368	30.5385	9095.3756
7.625	-0.460417	-20.413194	GW03	33.3521	15.2439	95.1795	-53.4375	31.1246	11008.9125
7.75	-0.335417	-20.288194	GW03	32.6816	-5.4261	92.6682	-53.2432	32.2676	11393.8001
7.875	-0.210417	-20.163194	GW03	32.5079	-2.6965	93.3582	-54.7993	32.2191	8342.8281
8	-0.085417	-20.038194	GW03	32.4963	-2.5145	93.4042	-54.9030	32.2159	8139.4300
8.085417	0	-19.952778	GW03	32.4963	-2.5145	93.4043	-54.9029	32.2159	8139.4306
8.210417	0.125	-19.827778	GW03	42.4552	10.5784	124.5701	-31.6791	39.7539	8373.6822
8.335417	0.25	-19.702778	GW03	50.2750	7.5150	155.7360	-16.5540	45.9261	9146.2421
8.460417	0.375	-19.577778	GW03	50.7875	4.2832	174.6423	-16.4290	48.5417	11315.4515
8.585417	0.5	-19.452778	GW03	45.1155	53.1407	171.0854	-16.4371	48.2234	11987.4015
8.710417	0.625	-19.327778	GW03	39.5629	109.3833	168.4248	-16.7236	46.7110	9446.3589
8.835417	0.75	-19.202778	GW03	34.2031	190.7893	166.3792	-16.8107	46.5648	8644.7424
8.960417	0.875	-19.077778	GW03	29.8631	274.8723	164.9475	-16.8839	46.6675	9402.5809
9.085417	1	-18.952778	GW03	27.6549	377.7323	164.7322	-16.7963	46.9799	11021.3722
9.210417	1.125	-18.827778	GW03	25.9926	472.4213	164.3770	-16.4913	46.1472	9194.7166
9.335417	1.25	-18.702778	GW03	24.8117	518.0252	163.4324	-16.2281	45.6068	9499.9096
9.460417	1.375	-18.577778	GW03	23.9467	559.6294	161.9724	-16.3035	47.5701	11519.9330
9.585417	1.5	-18.452778	GW03	23.0099	555.3270	160.6981	-16.7481	48.3185	10660.7026
9.710417	1.625	-18.327778	GW03	21.7331	563.7010	160.8426	-16.5503	49.0526	9868.0441
9.835417	1.75	-18.202778	GW03	19.0768	543.5435	161.4003	-16.3087	50.2312	10148.0368
9.960417	1.875	-18.077778	GW03	17.5048	505.2218	163.2054	-16.1593	50.4651	8295.2777
10.085417	2	-17.952778	GW03	16.8749	499.8022	164.2774	-16.1273	52.4857	8573.6004
10.210417	2.125	-17.827778	GW03	17.0569	468.4831	165.3016	-15.7965	53.3483	8437.0582
10.335417	2.25	-17.702778	GW03	17.6134	424.6946	165.0901	-14.9620	54.7082	9048.9044
10.460417	2.375	-17.577778	GW03	17.4968	392.8324	164.0625	-14.9026	54.5323	8297.7423
10.585417	2.5	-17.452778	GW03	16.3753	361.4990	163.5332	-15.6691	55.1980	8795.5180
10.710417	2.625	-17.327778	GW03	15.0944	335.9769	163.6077	-16.2149	55.3964	8828.3037
10.835417	2.75	-17.202778	GW03	13.7715	313.0214	164.9115	-16.2506	55.4996	8934.0871
10.960417	2.875	-17.077778	GW03	12.9204	274.7892	166.4152	-16.1002	57.0373	10779.1392
11.085417	3	-16.952778	GW03	12.8129	240.2405	167.4132	-15.8165	55.8931	10923.4937
11.210417	3.125	-16.827778	GW03	14.1121	249.2859	168.1070	-16.4003	53.4814	9240.4293
11.335417	3.25	-16.702778	GW03	15.0766	228.7356	168.8553	-16.3031	52.6035	9540.7531
11.460417	3.375	-16.577778	GW03	14.8619	157.6337	170.0848	-16.5171	52.4403	10444.8160
11.585417	3.5	-16.452778	GW03	14.1967	121.6146	171.2546	-16.6312	52.2599	10044.1937
11.710417	3.625	-16.327778	GW03	13.0488	113.7453	170.3392	-16.0617	52.9032	11114.1149
11.835417	3.75	-16.202778	GW03	11.7061	105.8760	169.8968	-15.8228	52.7247	11507.5292
11.960417	3.875	-16.077778	GW03	11.2105	89.0455	171.1667	-16.1969	51.4375	10931.8031
12.085417	4	-15.952778	GW03	11.2082	64.8832	172.0215	-16.3108	51.2892	11820.9296
12.210417	4.125	-15.827778	GW03	11.7402	70.6907	172.2396	-16.4664	48.9541	10404.7486
12.335417	4.25	-15.702778	GW03	12.5530	60.3583	172.9444	-16.6289	47.7227	9938.8202
12.460417	4.375	-15.577778	GW03	13.1658	11.3498	173.2839	-16.6215	48.0008	11543.9483
12.585417	4.5	-15.452778	GW03	12.6941	15.0342	174.4209	-16.6400	47.0899	12089.0247
12.710417	4.625	-15.327778	GW03	11.5711	25.7443	174.7551	-16.8955	46.3337	12126.5772
12.835417	4.75	-15.202778	GW03	10.8675	17.2877	174.1532	-16.7742	44.8657	11125.0231
12.960417	4.875	-15.077778	GW03	10.1207	5.7070	175.6855	-16.9406	44.4872	10711.6891
13.085417	5	-14.952778	GW03	9.6615	3.7740	176.6767	-17.0868	44.9457	11790.0656
13.210417	5.125	-14.827778	GW03	9.9912	18.7610	177.4164	-16.4013	44.3373	12206.3728
13.335417	5.25	-14.702778	GW03	10.5711	26.6249	177.7637	-16.4337	43.9268	11328.3586
13.460417	5.375	-14.577778	GW03	10.9098	-0.6845	178.2695	-16.8895	43.2234	10529.4279
13.585417	5.5	-14.452778	GW03	10.8541	-5.1593	178.8155	-16.2210	41.8459	10012.5923
13.710417	5.625	-14.327778	GW03	10.6562	0.4850	178.5279	-17.8756	41.9283	11299.0271
13.835417	5.75	-14.202778	GW03	10.2578	0.4831	178.3224	-18.5505	41.2233	10769.2811
13.960417	5.875	-14.077778	GW03	9.8442	7.9878	178.0725	-17.5993	40.2829	9620.4995
14.085417	6	-13.952778	GW03	9.5858	9.8764	177.7315	-17.6312	40.4768	10218.8514
14.210417	6.125	-13.827778	GW03	9.3274	11.7651	177.3905	-17.6631	40.6707	10817.2032
14.335417	6.25	-13.702778	GW03	9.8442	14.3504	176.9764	-17.7110	38.4055	10035.9815
14.460417	6.375	-13.577778	GW03	10.2147	28.4618	176.3594	-17.9668	37.1076	10311.2599
14.585417	6.5	-13.452778	GW03	10.3959	36.8387	173.9694	-18.4576	36.5015	11333.2403
14.710417	6.625	-13.327778	GW03	9.9529	15.7302	173.7535	-18.9553	35.0761	12123.5577
14.835417	6.75	-13.202778	GW03	9.2373	-3.0899	176.1837	-18.7663	32.7295	10998.5793
14.960417	6.875	-13.077778	GW03	8.2788	-3.5685	177.5548	-17.9884	32.3734	10568.9813
15.085417	7	-12.952778	GW03	7.7650	8.8500	177.2700	-18.2345	33.1311	10610.8059
15.210417	7.125	-12.827778	GW03	7.7555	20.8144	177.0230	-18.8308	33.5393	11196.4119
15.335417	7.25	-12.702778	GW03	8.5520	21.7535	176.4907	-18.6886	33.6357	11136.2201
15.460417	7.375	-12.577778	GW03	9.2837	9.7126	176.7070	-19.5110	33.8674	11527.4100
15.585417	7.5	-12.452778	GW03	8.7361	14.4578	176.6407	-19.3836	33.2591	11247.5189
15.710417	7.625	-12.327778	GW03	8.3595	37.3551	176.6523	-19.2640	33.3900	11418.1043
15.835417	7.75	-12.202778	GW03	8.0066	63.8617	176.6166	-19.3774	33.6863	12096.7660
15.960417	7.875	-12.077778	GW03	7.6572	54.9749	179.4905	-19.8561	33.3628	11378.4994
16.085417	8	-11.952778	GW03	7.4168	27.0304	184.0276	-20.6031	32.8537	9933.9020
16.210417	8.125	-11.827778	GW03	7.7070	26.4116	182.3552	-20.6313	32.5624	8847.8759
16.335417	8.25	-11.702778	GW03	8.2873	43.8418	179.2540	-20.3350	31.8258	9989.2209
16.460417	8.375	-11.577778	GW03	9.2772	70.3525	178.2426	-20.1834	32.7614	11673.9889
16.585417	8.5	-11.452778	GW03	9.1506	66.8624	177.6891	-20.3410	31.9920	10280.2452
16.710417	8.625	-11.327778	GW03	8.5002	66.7267	177.5746	-20.0647	31.2478	10138.4212
16.835417	8.75	-11.202778	GW03	7.7572	73.6375	177.1414	-20.6924	30.8850	10998.7098
16.960417	8.875	-11.077778	GW03	8.6167	61.9531	177.5420	-21.0027	30.5448	11325.4947
17.085417	9	-10.952778	GW03	6.6516	83.5161	177.9879	-20.2594	30.2882	11760.5884
17.210417	9.125	-10.827778	GW03	6.0756	93.7115	178.5102	-20.7877	29.7495	12415.2506
17.335417	9.25	-10.702778	GW03	6.8818	71.7287	178.1837	-21.1985	29.9474	12481.9044
17.460417	9.375	-10.577778	GW03	7.5924	80.6841	178.2862	-21.1272	28.8620	10423.1919
17.585417	9.5	-10.452778	GW03	7.6521	107.9987	177.2839	-21.3303	28.4770	10709.1642
17.710417	9.625	-10.327778	GW03	7.0338	85.7593	176.8342	-21.6356	28.4034	10276.5565
17.835417	9.75	-10.202778	GW03	7.0532	81.2623	181.7400	-21.6181	28.0068	10987.1810
17.960417	9.875	-10.077778	GW03	7.0915	95.6447	184.5838	-21.5137	27.9944	11704.8661
18.085417	10	-9.952778	GW03	6.6231	101.9344	179.7291	-21.4749	28.2238	10700.8079
18.210417	10.125	-9.827778	GW03	6.8521	90.7611	178.6794	-21.7857	27.3811	11210.7814
18.335417	10.25	-9.702778	GW03	7.5790	89.1458	178.3451	-22.2938	26.9270	11745.8891
18.460417	10.375	-9.577778	GW03	8.3198	104.9725	177.1067	-21.6874	25.7999	10735.7083
18.585417	10.5	-9.452778	GW03	8.0107	112.2805	176.1944	-22.1935	25.7775	11009.6195
18.710417	10.625	-9.327778	GW03	7.4730	112.3696	176.4719	-22.5112	24.9372	10080.7521
18.835417	10.75	-9.202778	GW03	6.2910	112.0737	177.4930	-22.7104	25.5017	11173.2462
18.960417	10.875	-9.077778	GW03	6.3415	107.1519	178.9400	-22.3514	24.7954	10107.0131
19.085417	11	-8.952778	GW03	6.7017	72.1596	180.1175	-22.2708	24.2678	10378.4327
19.210417	11.125	-8.827778	GW03	7.3427	69.2394	180.3194	-22.1105	23.8765	10917.2323
19.335417	11.25	-8.702778	GW03	8.2656	77.0953	180.1092	-22.7404	24.3833	11207.6997
19.460417	11.375	-8.577778	GW03	8.4509	97.9779	178.9280	-23.1001	24.3462	12524.3811
19.585417	11.5	-8.452778	GW03	8.0096	101.7075	178.2003	-23.0151	24.3117	11841.0182
19.710417	11.625	-8.327778	GW03	7.6326	106.9957	178.1374	-23.2218	23.6896	11166.5709
19.835417	11.75	-8.202778	GW03	6.3702	94.0419	179.1758	-23.6062	23.5511	11289.1636
19.960417	11.875	-8.077778	GW03	6.2702	83.8510	180.2660	-23.5012	23.4375	10890.6317
20.085417	12	-7.952778	GW03	6.1525	81.0315	180.8076	-23.8493	23.0956	10526.5153
20.210417	12.125	-7.827778	GW03	6.5539	94.2179	180.4466	-23.2595	23.8613	12426.5493
20.335417	12.25	-7.702778	GW03	7.3229	100.3428	180.5549	-23.3733	23.3839	12183.9241
20.460417	12.375	-7.577778	GW03	7.7893	90.7667	180.0270	-23.8626	22.5871	10673.2998
20.585417	12.5	-7.452778	GW03	7.9000	73.4291	178.4394	-24.6926	22.3706	11004.6755
20.710417	12.625	-7.327778	GW03	7.2259	66.3313	177.6776	-24.2629	22.3921	11182.6133
20.835417	12.75	-7.202778	GW03	6.7710	100.3932	178.5710	-23.8320	22.6891	12541.0108
20.960417	12.875	-7.077778	GW03	6.4340	97.6054	178.6560	-23.3637	23.3709	12660.6870
21.085417	13	-6.952778	GW03	6.4765	94.8176	178.7749	-23.3702	23.4902	12608.2366
21.210417	13.125	-6.827778	GW03	6.5189	92.0299	178.8937	-23.3767	23.6095	12555.7861
21.335417	13.25	-6.702778	GW03	6.5613	89.2421	179.0125	-23.3831	23.7288	12503.3357
21.460417	13.375	-6.577778	GW03	6.6038	86.4543	179.1314	-23.3896	23.8481	12450.8852
21.585417	13.5	-6.452778	GW03	6.6462	83.6665	179.2502	-23.3961	23.9674	12398.4347
21.710417	13.625	-6.327778	GW03	6.6886	80.8788	179.3690	-23.4025	24.0867	12345.9843
21.835417	13.75	-6.202778	GW03	6.7311	78.0910	179.4879	-23.4090	24.2060	12293.5338
21.960417	13.875	-6.077778	GW03	6.7735	75.3032	179.6067	-23.4155	24.3253	12241.0833
22.085417	14	-5.952778	GW03	6.8159	72.5154	179.7256	-23.4219	24.4446	12188.6329
22.210417	14.125	-5.827778	GW03	6.8584	69.7277	179.8444	-23.4284	24.5639	12136.1824
22.335417	14.25	-5.702778	GW03	6.9008	66.9399	179.9632	-23.4349	24.6832	12083.7319
22.460417	14.375	-5.577778	GW03	6.9433	64.1521	180.0821	-23.4413	24.8025	12031.2815
22.585417	14.5	-5.452778	GW03	6.9857	61.3643	180.2009	-23.4478	24.9218	11978.8310
22.710417	14.625	-5.327778	GW03	7.0281	58.5766	180.3197	-23.4543	25.0411	11926.3806
22.835417	14.75	-5.202778	GW03	7.0706	55.7888	180.4386	-23.4607	25.1604	11873.9301
22.960417	14.875	-5.077778	GW03	7.1130	53.0010	180.5574	-23.4672	25.2797	11821.4796
23.085417	15	-4.952778	GW03	7.1554	50.2132	180.6762	-23.4737	25.3990	11769.0292
23.210417	15.125	-4.827778	GW03	7.1979	47.4254	180.7951	-23.4801	25.5183	11716.5787
23.335417	15.25	-4.702778	GW03	7.2403	44.6377	180.9139	-23.4866	25.6376	11664.1282
23.460417	15.375	-4.577778	GW03	7.2827	41.8499	181.0327	-23.4930	25.7569	11611.6778
23.585417	15.5	-4.452778	GW03	7.3252	39.0621	181.1516	-23.4995	25.8762	11559.2273
23.710417	15.625	-4.327778	GW03	7.3676	53.1785	181.2704	-23.3551	25.6659	11597.0284
23.835417	15.75	-4.202778	GW03	7.4100	71.0070	181.3892	-23.2304	24.9566	10951.6270
23.960417	15.875	-4.077778	GW03	7.2687	55.6705	181.5081	-23.4923	24.6109	10214.4083
24.085417	16	-3.952778	GW03	6.8318	47.7478	181.6269	-23.6978	24.7694	11473.2241
24.210417	16.125	-3.827778	GW03	6.4744	38.5397	181.7458	-23.0267	24.8174	12132.8541
24.335417	16.25	-3.702778	GW03	6.4552	50.4264	181.8646	-23.0133	23.8733	11151.3633
24.460417	16.375	-3.577778	GW03	6.7488	80.8920	181.9834	-24.2601	22.6386	11047.2031
24.585417	16.5	-3.452778	GW03	7.0498	81.1702	182.1023	-24.1527	22.2621	11315.9291
24.710417	16.625	-3.327778	GW03	6.8218	66.9434	182.2211	-23.5995	21.7506	10862.5501
24.835417	16.75	-3.202778	GW03	6.3196	66.1800	182.3399	-23.4539	21.5486	12038.5514
24.960417	16.875	-3.077778	GW03	6.1991	71.6756	182.4588	-24.0081	21.6833	12261.1649
25.085417	17	-2.952778	GW03	5.9315	76.0818	182.5776	-24.3600	21.1806	12172.6840
25.210417	17.125	-2.827778	GW03	5.8890	49.8765	182.6964	-24.7448	19.9686	11036.8603
25.335417	17.25	-2.702778	GW03	6.1702	30.0511	182.8153	-25.1735	19.4718	11209.6260
25.460417	17.375	-2.577778	GW03	6.3467	40.5638	182.9341	-25.2710	19.1570	12449.2276
25.585417	17.5	-2.452778	GW03	6.4860	49.9956	183.0529	-25.5348	18.5435	10978.0065
25.710417	17.625	-2.327778	GW03	6.2912	47.9969	182.0325	-26.0038	18.2794	10554.1378
25.835417	17.75	-2.202778	GW03	6.0988	32.1238	181.1038	-26.6059	18.1981	10483.0801
25.960417	17.875	-2.077778	GW03	5.9703	29.5296	182.1077	-26.1355	18.6537	10844.6132
26.085417	18	-1.952778	GW03	5.7195	30.2703	182.4425	-25.9891	18.3748	11035.9672
26.210417	18.125	-1.827778	GW03	5.7642	42.8610	181.6983	-26.3488	18.6234	10625.8738
26.335417	18.25	-1.702778	GW03	5.9807	33.9074	180.8876	-26.2768	19.0737	12109.9794
26.460417	18.375	-1.577778	GW03	6.3460	37.0197	178.9231	-26.5352	19.4387	12328.9853
26.585417	18.5	-1.452778	GW03	6.4037	52.7919	177.4721	-26.6369	20.1592	12386.0336
26.710417	18.625	-1.327778	GW03	6.3927	48.5050	177.1029	-27.1217	20.2454	12738.0248
26.835417	18.75	-1.202778	GW03	6.3170	42.3505	176.7613	-27.1213	20.5537	12508.3429
26.960417	18.875	-1.077778	GW03	6.1378	49.0199	178.1581	-27.0119	20.4881	10952.1484
27.085417	19	-0.952778	GW03	5.8864	37.5305	178.4385	-27.2089	19.8867	9949.1450
27.210417	19.125	-0.827778	GW03	5.7759	34.6050	177.8278	-27.5364	19.7093	9816.1741
27.335417	19.25	-0.702778	GW03	5.9244	42.1466	177.0953	-27.7696	19.4878	10285.2471
27.460417	19.375	-0.577778	GW03	6.3353	48.6729	173.8016	-27.4461	19.3269	10610.6243
27.585417	19.5	-0.452778	GW03	6.5501	38.8499	170.4196	-27.1716	19.5423	11255.9913
27.710417	19.625	-0.327778	GW03	6.4036	23.2913	170.4302	-26.8612	20.1289	12998.4925
27.835417	19.75	-0.202778	GW03	6.4036	23.2913	170.4302	-26.8612	20.1289	12998.4925
27.960417	19.875	-0.077778	GW03	6.4036	23.2913	170.4302	-26.8612	20.1289	12998.4925
28.038194	19.952778	0	GW03	6.4036	23.2913	170.4302	-26.8612	20.1289	12998.4925
28.163194	20.077778	0.125	GW03	20.6008	393.2553	292.8447	4.7854	9287.7757	10171.4261
28.288194	20.202778	0.25	GW03	34.7981	763.2206	415.2596	36.4320	18555.4554	7344.3496
28.413194	20.327778	0.375	GW03	38.7335	408.5098	405.4961	16.7526	14237.9690	10159.2694
28.538194	20.452778	0.5	GW03	42.5234	240.9652	459.5897	28.3983	12749.7246	10454.7434
28.663194	20.577778	0.625	GW03	43.4279	141.4717	478.2120	52.7959	9206.3614	10943.5977
28.788194	20.702778	0.75	GW03	43.9929	95.3765	386.3490	60.8416	4933.6407	9904.5166
28.913194	20.827778	0.875	GW03	44.1345	96.1812	318.6321	36.1377	4521.8323	8670.0646
29.038194	20.952778	1	GW03	44.4671	98.2839	259.1375	13.0807	4221.4779	8091.6896
29.163194	21.077778	1.125	GW03	45.9646	92.2646	237.4870	3.2739	3906.3798	10619.1449
29.288194	21.202778	1.25	GW03	48.2909	63.0870	226.4584	-1.7936	3518.0961	12436.5025
29.413194	21.327778	1.375	GW03	50.1947	100.0352	219.2897	-4.6823	3192.3597	12401.6803
29.538194	21.452778	1.5	GW03	52.0283	91.1552	215.0963	-6.4799	2917.8306	12320.7377
29.663194	21.577778	1.625	GW03	54.2961	96.2371	211.7804	-8.0058	2672.9573	12077.0080
29.788194	21.702778	1.75	GW03	56.3576	96.7879	210.1288	-8.4204	2409.2519	10167.6375
29.913194	21.827778	1.875	GW03	58.3116	112.1135	214.8018	-6.9466	2235.2110	9894.5151
30.038194	21.952778	2	GW03	59.9267	71.0388	213.6720	-6.8873	2147.2610	10172.0696
30.163194	22.077778	2.125	GW03	61.0962	51.0334	212.0325	-6.5365	2126.3125	11946.6107
30.288194	22.202778	2.25	GW03	62.4624	68.6832	213.3141	-7.4955	2065.8887	11347.6861
30.413194	22.327778	2.375	GW03	63.9927	85.6362	214.0179	-10.3026	2073.4603	11540.4135
30.538194	22.452778	2.5	GW03	65.2368	89.4658	214.1511	-11.8985	2124.8572	12600.5650
30.663194	22.577778	2.625	GW03	68.0634	94.5931	213.9504	-14.2767	2125.6725	11463.2218
30.788194	22.702778	2.75	GW03	68.0600	98.0120	213.6315	-16.1704	2155.1859	11013.4394
30.913194	22.827778	2.875	GW03	67.4188	95.9099	216.0279	-17.8826	2200.6791	11905.1054
31.038194	22.952778	3	GW03	68.2184	94.4844	215.0624	-20.1893	2173.7382	11733.3400
31.163194	23.077778	3.125	GW03	68.8908	93.9474	210.2567	-21.7875	2077.4921	11395.6390
31.288194	23.202778	3.25	GW03	69.7552	78.5731	207.2106	-22.4750	1963.3546	12124.7606
31.413194	23.327778	3.375	GW03	70.9433	70.0303	204.5806	-23.4584	1795.1719	11654.1358
31.538194	23.452778	3.5	GW03	71.6655	77.4976	202.6481	-23.8990	1664.8926	11475.9078
31.663194	23.577778	3.625	GW03	72.3381	91.0156	201.1583	-23.8834	1578.9870	12222.7245
31.788194	23.702778	3.75	GW03	72.9111	101.9141	199.9210	-24.3057	1486.2417	12194.3068
31.913194	23.827778	3.875	GW03	73.0216	99.9127	199.3808	-24.6335	1422.2778	11955.9259
32.038194	23.952778	4	GW03	73.2400	97.9114	198.8406	-24.9613	1358.3139	11717.5450
32.163194	24.077778	4.125	GW03	74.0523	95.9100	198.3004	-25.2890	1294.3500	11479.1641
32.288194	24.202778	4.25	GW03	74.6786	93.9087	197.7602	-25.6168	1230.3861	11240.7832
32.413194	24.327778	4.375	GW03	75.5635	91.9073	197.2200	-25.9446	1166.4222	11002.4023
32.538194	24.452778	4.5	GW03	76.0549	89.9059	196.6798	-26.2724	1102.4584	10764.0214
32.663194	24.577778	4.625	GW03	76.8026	87.9046	196.1396	-26.6002	1038.4945	10525.6405
32.788194	24.702778	4.75	GW03	77.1126	85.9032	195.5994	-26.9279	981.9147	10287.2596
32.913194	24.827778	4.875	GW03	76.7835	83.9019	195.0592	-27.2557	948.8615	10048.8787
33.038194	24.952778	5	GW03	77.1267	91.9531	195.2897	-27.3792	931.5333	10643.3498
33.163194	25.077778	5.125	GW03	76.7347	115.7899	196.9039	-27.1106	939.9044	12659.5257
33.288194	25.202778	5.25	GW03	77.5611	98.1816	195.3263	-27.5411	887.1136	11574.2129
33.413194	25.327778	5.375	GW03	77.6660	104.8684	194.5025	-27.6627	873.5964	12440.2642
33.538194	25.452778	5.5	GW03	77.9986	87.5965	193.7232	-27.9087	827.8474	11862.9259
33.663194	25.577778	5.625	GW03	78.0954	80.7486	192.6843	-27.8914	809.0245	12786.3431
33.788194	25.702778	5.75	GW03	78.4633	78.3069	191.6642	-28.4178	771.0444	12034.3835
33.913194	25.827778	5.875	GW03	78.5728	83.3218	190.5981	-28.1259	749.1652	12776.6563
34.038194	25.952778	6	GW03	78.0574	67.3654	189.7265	-28.6300	714.7879	12254.1815
34.163194	26.077778	6.125	GW03	77.8902	67.7467	189.0788	-28.6733	685.2705	12063.3260
34.288194	26.202778	6.25	GW03	77.6141	100.9244	188.3137	-29.1076	638.2589	10528.4325
34.413194	26.327778	6.375	GW03	77.8794	76.3444	187.8698	-28.7116	616.9438	10612.9576
34.538194	26.452778	6.5	GW03	76.7608	68.1755	186.7253	-28.6272	609.1912	12139.1469
34.663194	26.577778	6.625	GW03	76.5429	73.7714	185.6902	-28.9168	583.4873	12752.3571
34.788194	26.702778	6.75	GW03	75.9657	73.0272	184.2370	-28.7646	539.6877	11245.7313
34.913194	26.827778	6.875	GW03	74.8889	72.2829	183.9124	-29.0378	520.1367	11633.8208
35.038194	26.952778	7	GW03	73.8122	80.3856	183.8377	-29.2716	492.0299	11311.9276
35.163194	27.077778	7.125	GW03	72.7167	84.9449	183.3285	-28.9011	459.0169	9954.9371
35.288194	27.202778	7.25	GW03	71.2722	81.1118	182.3997	-25.8136	445.0850	10763.6187
35.413194	27.327778	7.375	GW03	69.7614	75.8602	181.4082	-22.2263	434.9381	12021.3861
35.538194	27.452778	7.5	GW03	68.1054	81.0277	179.7705	-21.6215	420.1867	12883.6287
35.663194	27.577778	7.625	GW03	67.2072	80.9449	178.1234	-21.1168	392.9723	11905.3409
35.788194	27.702778	7.75	GW03	66.4598	50.7194	177.8232	-20.3323	363.0104	10040.1488
35.913194	27.827778	7.875	GW03	63.3400	46.5230	177.5458	-20.6304	360.9035	11987.2112
36.038194	27.952778	8	GW03	61.9765	27.4439	177.4036	-20.5464	335.5373	10400.4400
36.163194	28.077778	8.125	GW03	61.2293	30.7974	177.1418	-20.9208	321.8141	9758.0232
36.288194	28.202778	8.25	GW03	60.1510	50.4387	176.8398	-20.3163	323.4225	12148.1018
36.413194	28.327778	8.375	GW03	59.2985	24.0830	175.1780	-20.4377	310.7781	12338.0994
36.538194	28.452778	8.5	GW03	58.8087	19.1411	173.6417	-20.1087	298.4470	12241.3664
36.663194	28.577778	8.625	GW03	58.2037	32.9965	173.5092	-20.5020	293.3647	13273.8038
36.788194	28.702778	8.75	GW03	57.3134	19.1522	172.1441	-21.7062	272.1500	10684.1187
36.913194	28.827778	8.875	GW03	55.5132	26.0144	172.6601	-21.5639	264.1644	10487.0049
37.038194	28.952778	9	GW03	53.5474	37.9666	173.5922	-21.1391	259.3612	10890.6898
37.163194	29.077778	9.125	GW03	53.3455	17.5353	172.2791	-20.8985	246.9102	10728.1946
37.288194	29.202778	9.25	GW03	52.5153	-8.2118	171.7957	-21.3511	243.6129	12398.4930
37.413194	29.327778	9.375	GW03	52.0698	30.1427	169.7665	-21.3121	228.2059	10596.6995
37.538194	29.452778	9.5	GW03	51.8003	38.6169	168.1744	-21.6964	220.0538	10367.1209
37.663194	29.577778	9.625	GW03	51.3860	43.6386	167.5146	-21.3455	218.6621	12156.5464
37.788194	29.702778	9.75	GW03	48.3408	12.9640	167.8759	-21.4277	218.6686	13594.4860
37.913194	29.827778	9.875	GW03	48.8426	-18.0513	168.0224	-21.2107	203.5016	10938.8223
38.038194	29.952778	10	GW03	47.6341	7.1695	168.8769	-22.5877	198.0464	10438.6237
38.163194	30.077778	10.125	GW03	46.1245	10.6924	168.4015	-21.9661	200.8411	12747.3091
38.288194	30.202778	10.25	GW03	46.0406	-17.1731	168.2351	-22.3772	194.3137	11859.1025
38.413194	30.327778	10.375	GW03	44.7478	16.4295	166.6706	-21.7239	187.3325	10885.1906
38.538194	30.452778	10.5	GW03	44.1106	-0.4030	164.3909	-22.4514	184.3315	11140.1813
38.663194	30.577778	10.625	GW03	45.0042	2.6301	164.4971	-22.8386	184.0951	12498.1824
38.788194	30.702778	10.75	GW03	42.5705	9.8390	163.4570	-23.0219	178.6855	12425.8954
38.913194	30.827778	10.875	GW03	39.8221	10.1324	162.5217	-23.0560	171.9129	12013.1340
39.038194	30.952778	11	GW03	38.5200	-14.8400	163.1940	-22.5717	164.0062	11472.9665
39.163194	31.077778	11.125	GW03	37.2927	8.4693	163.5429	-22.8885	165.6712	12796.7005
39.288194	31.202778	11.25	GW03	36.0870	22.7887	162.6048	-23.4163	160.1568	12311.2505
39.413194	31.327778	11.375	GW03	35.0954	1.2198	161.6355	-23.8752	156.0553	12051.7179
