time	days.origin	days.water	days.manure	CORE	treatment	NO	N2O	CO2	CH4	NH3	mNO	mN2O	mCO2	mCH4	mNH3	mH2O
2015-08-07 16:48:00	4.116667	-3.968750	-23.921528	CORE_07	AB_odd	5.4453	-9.2307	89.1934	-36.1581	20.7479	11.6668	-14.5028	326.8253	-48.2883	25.2277	3.5259
2015-08-07 16:54:00	4.120833	-3.964583	-23.917361	CORE_16	BC_even	34.8949	-7.9694	99.1757	-54.1017	19.7825	74.7640	-12.5210	363.4027	-72.2516	24.0539	3.2753
2015-08-07 17:06:00	4.129167	-3.956250	-23.909028	CORE_17	CC_odd	6.3946	8.5812	102.5715	-36.2177	20.5380	13.7008	13.4823	375.8460	-48.3679	24.9725	3.3197
2015-08-07 17:24:00	4.141667	-3.943750	-23.896528	CORE_09	BB_odd	3.2536	-20.7300	183.2049	-47.8066	19.5672	6.9711	-32.5697	671.3054	-63.8446	23.7922	3.6413
2015-08-07 17:30:00	4.145833	-3.939583	-23.892361	CORE_18	CC_even	15.2851	12.9745	63.8676	-36.8485	19.5173	32.7490	20.3847	234.0257	-49.2103	23.7314	2.9897
2015-08-07 18:00:00	4.166667	-3.918750	-23.871528	CORE_01	AA_odd	3.9169	9.8535	72.5267	-15.7576	19.2312	8.3920	15.4813	265.7547	-21.0439	23.3836	3.0273
2015-08-07 18:06:00	4.170833	-3.914583	-23.867361	CORE_10	BB_even	9.9978	18.8968	128.1529	-47.8293	19.2259	21.4207	29.6895	469.5821	-63.8748	23.3771	3.3591
2015-08-07 18:18:00	4.179167	-3.906250	-23.859028	CORE_11	CB_odd	23.2385	16.4918	120.6204	-55.7904	18.5494	49.7896	25.9110	441.9811	-74.5068	22.5546	3.5282
2015-08-07 18:24:00	4.183333	-3.902083	-23.854861	CORE_02	AA_even	5.4215	-34.5615	110.6274	-40.0894	18.7004	11.6159	-54.3010	405.3645	-53.5384	22.7381	3.7488
2015-08-07 18:36:00	4.191667	-3.893750	-23.846528	CORE_03	BA_odd	3.3931	-16.9196	78.7994	-31.2751	18.3575	7.2698	-26.5831	288.7392	-41.7671	22.3213	3.6370
2015-08-07 18:42:00	4.195833	-3.889583	-23.842361	CORE_12	CB_even	1.8956	22.6076	50.2023	-14.4530	17.8746	4.0614	35.5197	183.9530	-19.3016	21.7340	2.8724
2015-08-07 18:54:00	4.204167	-3.881250	-23.834028	CORE_13	AC_odd	7.4253	-16.9516	112.2362	-54.1137	17.2638	15.9090	-26.6333	411.2597	-72.2676	20.9914	3.6353
2015-08-07 19:00:00	4.208333	-3.877083	-23.829861	CORE_04	BA_even	3.2890	-7.4918	83.3852	-45.3758	17.5714	7.0469	-11.7707	305.5427	-60.5983	21.3654	3.7043
2015-08-07 19:12:00	4.216667	-3.868750	-23.821528	CORE_05	CA_odd	6.1032	-11.7864	84.6438	-43.8099	17.0019	13.0764	-18.5181	310.1545	-58.5070	20.6729	3.7451
2015-08-07 19:18:00	4.220833	-3.864583	-23.817361	CORE_14	AC_even	24.0596	-19.7209	114.5842	-42.3704	17.8981	51.5488	-30.9843	419.8632	-56.5847	21.7626	3.4640
2015-08-07 19:30:00	4.229167	-3.856250	-23.809028	CORE_15	BC_odd	21.0435	-7.6869	132.7014	-42.8909	17.7731	45.0868	-12.0773	486.2486	-57.2797	21.6106	3.1585
2015-08-07 19:36:00	4.233333	-3.852083	-23.804861	CORE_06	CA_even	3.3717	-41.0746	86.9610	-42.2071	18.8762	7.2239	-64.5340	318.6455	-56.3666	22.9519	3.3599
2015-08-07 19:48:00	4.241667	-3.843750	-23.796528	CORE_07	AB_odd	5.2654	-10.5223	89.3859	-35.1378	19.5712	11.2813	-16.5320	327.5308	-46.9257	23.7969	3.5694
2015-08-07 19:54:00	4.245833	-3.839583	-23.792361	CORE_16	BC_even	34.7908	-33.6207	102.7116	-53.4966	20.5746	74.5408	-52.8229	376.3591	-71.4435	25.0170	3.5717
2015-08-07 20:06:00	4.254167	-3.831250	-23.784028	CORE_17	CC_odd	6.2603	-19.9489	102.6389	-36.4415	19.8975	13.4129	-31.3426	376.0927	-48.6668	24.1937	2.8672
2015-08-07 20:12:00	4.258333	-3.827083	-23.779861	CORE_08	AB_even	3.0659	-16.1044	111.2116	-40.8495	20.7688	6.5688	-25.3023	407.5053	-54.5535	25.2532	3.4592
2015-08-07 20:24:00	4.266667	-3.818750	-23.771528	CORE_09	BB_odd	2.7379	   NA	143.6766	-48.0583	20.7492	5.8662	   NA	526.4647	-64.1807	25.2294	3.7612
2015-08-07 20:30:00	4.270833	-3.814583	-23.767361	CORE_18	CC_even	15.3689	-11.2289	63.7465	-37.0902	18.6869	32.9285	-17.6421	233.5820	-49.5331	22.7217	2.3638
2015-08-07 21:00:00	4.291667	-3.793750	-23.746528	CORE_01	AA_odd	4.0173	0.0237	68.0191	-14.6417	18.0334	8.6072	0.0373	249.2378	-19.5537	21.9271	3.0582
2015-08-07 21:06:00	4.295833	-3.789583	-23.742361	CORE_10	BB_even	10.7503	-16.6879	123.6919	-47.6533	18.0160	23.0329	-26.2191	453.2360	-63.6399	21.9060	2.8125
2015-08-07 21:18:00	4.304167	-3.781250	-23.734028	CORE_11	CB_odd	   NA	21.1068	115.8053	-55.6434	17.6305	   NA	33.1618	424.3376	-74.3104	21.4373	2.7855
2015-08-07 21:24:00	4.308333	-3.777083	-23.729861	CORE_02	AA_even	5.6822	-13.8385	106.8819	-38.7368	18.2503	12.1744	-21.7422	391.6403	-51.7320	22.1909	3.6667
2015-08-07 21:36:00	4.316667	-3.768750	-23.721528	CORE_03	BA_odd	3.3573	-1.6334	77.8811	-31.3862	18.0457	7.1932	-2.5663	285.3743	-41.9155	21.9421	3.7125
2015-08-07 21:42:00	4.320833	-3.764583	-23.717361	CORE_12	CB_even	2.0776	26.5781	48.1897	-13.8989	16.3029	4.4514	41.7580	176.5783	-18.5617	19.8229	2.4210
2015-08-07 21:54:00	4.329167	-3.756250	-23.709028	CORE_13	AC_odd	8.4536	-32.3699	111.3399	-52.8983	16.3152	18.1121	-50.8576	407.9753	-70.6444	19.8379	2.6861
2015-08-07 22:00:00	4.333333	-3.752083	-23.704861	CORE_04	BA_even	3.3819	-7.3479	81.4322	-45.7343	17.1047	7.2460	-11.5446	298.3865	-61.0770	20.7979	3.7939
2015-08-07 22:12:00	4.341667	-3.743750	-23.696528	CORE_05	CA_odd	6.1207	-24.1646	83.1431	-44.0890	17.1655	13.1138	-37.9659	304.6556	-58.8798	20.8718	3.6389
2015-08-07 22:18:00	4.345833	-3.739583	-23.692361	CORE_14	AC_even	24.9837	-28.0340	114.8069	-43.0238	17.3654	53.5288	-44.0454	420.6792	-57.4572	21.1149	3.2075
2015-08-07 22:30:00	4.354167	-3.731250	-23.684028	CORE_15	BC_odd	20.2047	-39.1511	131.8248	-42.7772	17.0657	43.2896	-61.5118	483.0368	-57.1280	20.7505	3.5536
2015-08-07 22:36:00	4.358333	-3.727083	-23.679861	CORE_06	CA_even	3.1955	-13.1868	85.7044	-42.3052	19.0666	6.8466	-20.7183	314.0410	-56.4975	23.1834	3.4022
2015-08-07 22:48:00	4.366667	-3.718750	-23.671528	CORE_07	AB_odd	5.6051	-21.7881	88.7557	-36.3291	19.6868	12.0092	-34.2322	325.2216	-48.5166	23.9375	3.6343
2015-08-07 22:54:00	4.370833	-3.714583	-23.667361	CORE_16	BC_even	35.6774	-21.8731	100.5171	-54.1861	19.9892	76.4404	-34.3658	368.3179	-72.3643	24.3052	3.5575
2015-08-07 23:06:00	4.379167	-3.706250	-23.659028	CORE_17	CC_odd	6.7342	-28.3438	101.4097	-36.6590	20.7250	14.4283	-44.5321	371.5889	-48.9572	25.2000	4.2052
2015-08-07 23:12:00	4.383333	-3.702083	-23.654861	CORE_08	AB_even	3.4171	-10.5414	108.5372	-40.9597	19.7712	7.3212	-16.5621	397.7054	-54.7007	24.0401	3.4701
2015-08-07 23:24:00	4.391667	-3.693750	-23.646528	CORE_09	BB_odd	2.7273	-23.2886	120.1991	-47.4481	20.2191	5.8433	-36.5896	440.4375	-63.3658	24.5848	3.7204
2015-08-07 23:30:00	4.395833	-3.689583	-23.642361	CORE_18	CC_even	15.1304	5.1693	62.3999	-37.5829	19.4017	32.4175	8.1218	228.6478	-50.1911	23.5909	2.9128
2015-08-08 00:00:00	4.416667	-3.668750	-23.621528	CORE_01	AA_odd	4.0573	-8.4879	59.7833	-16.1822	18.3730	8.6930	-13.3356	219.0598	-21.6109	22.3400	3.0491
2015-08-08 00:18:00	4.429167	-3.656250	-23.609028	CORE_11	CB_odd	24.0388	   NA	107.0178	-56.4284	18.3020	51.5042	   NA	392.1380	-75.3587	22.2538	3.0019
2015-08-08 00:24:00	4.433333	-3.652083	-23.604861	CORE_02	AA_even	5.3964	-1.9059	99.0120	-40.0993	17.8120	11.5620	-2.9945	362.8031	-53.5516	21.6579	3.7830
2015-08-08 00:36:00	4.441667	-3.643750	-23.596528	CORE_03	BA_odd	3.4052	-18.2134	75.3302	-32.5320	17.9798	7.2958	-28.6158	276.0276	-43.4457	21.8620	3.7430
2015-08-08 00:42:00	4.445833	-3.639583	-23.592361	CORE_12	CB_even	2.1689	13.1112	43.9873	-14.5702	16.9695	4.6469	20.5995	161.1797	-19.4581	20.6335	2.8709
2015-08-08 00:54:00	4.454167	-3.631250	-23.584028	CORE_13	AC_odd	8.5154	-25.6990	107.4118	-53.7953	16.9815	18.2447	-40.3767	393.5817	-71.8423	20.6481	3.6560
2015-08-08 01:00:00	4.458333	-3.627083	-23.579861	CORE_04	BA_even	3.0897	-10.1381	71.3364	-44.7877	17.4535	6.6198	-15.9283	261.3933	-59.8129	21.2221	3.6937
2015-08-08 01:12:00	4.466667	-3.618750	-23.571528	CORE_05	CA_odd	5.9810	-15.6119	77.0350	-44.1079	17.7344	12.8146	-24.5285	282.2743	-58.9050	21.5635	3.6888
2015-08-08 01:18:00	4.470833	-3.614583	-23.567361	CORE_14	AC_even	25.4016	-15.6161	110.4771	-42.5463	17.8872	54.4241	-24.5350	404.8140	-56.8195	21.7493	3.4826
2015-08-08 01:30:00	4.479167	-3.606250	-23.559028	CORE_15	BC_odd	19.8542	-2.4176	128.1438	-43.4621	18.1435	42.5384	-3.7985	469.5486	-58.0426	22.0610	3.6233
2015-08-08 01:36:00	4.483333	-3.602083	-23.554861	CORE_06	CA_even	2.7306	-2.8659	79.8239	-42.1324	18.8717	5.8505	-4.5028	292.4934	-56.2668	22.9465	3.4123
2015-08-08 01:48:00	4.491667	-3.593750	-23.546528	CORE_07	AB_odd	5.4555	-6.9381	82.8579	-36.2410	20.4762	11.6887	-10.9008	303.6107	-48.3990	24.8973	3.6196
2015-08-08 01:54:00	4.495833	-3.589583	-23.542361	CORE_16	BC_even	34.8048	-29.0180	95.8856	-53.7641	20.7582	74.5708	-45.5914	351.3470	-71.8007	25.2403	3.4763
2015-08-08 02:06:00	4.504167	-3.581250	-23.534028	CORE_17	CC_odd	6.5521	-17.1979	96.0768	-37.1096	21.0638	14.0381	-27.0203	352.0476	-49.5590	25.6118	3.4061
2015-08-08 02:12:00	4.508333	-3.577083	-23.529861	CORE_08	AB_even	3.1469	-60.5692	105.4405	-40.6998	21.0151	6.7424	-95.1628	386.3587	-54.3536	25.5526	3.4398
2015-08-08 02:24:00	4.516667	-3.568750	-23.521528	CORE_09	BB_odd	2.2009	-7.5522	100.9124	-47.7730	21.0292	4.7156	-11.8655	369.7666	-63.7996	25.5698	3.5735
2015-08-08 02:30:00	4.520833	-3.564583	-23.517361	CORE_18	CC_even	15.0936	6.0009	57.5645	-36.7633	19.4562	32.3388	9.4283	210.9298	-49.0965	23.6572	2.9860
2015-08-08 03:00:00	4.541667	-3.543750	-23.496528	CORE_01	AA_odd	4.1345	9.4468	59.0117	-15.6565	18.5283	8.8583	14.8423	216.2325	-20.9089	22.5289	3.0936
2015-08-08 03:06:00	4.545833	-3.539583	-23.492361	CORE_10	BB_even	11.2859	-12.9444	113.5424	-47.4017	18.7746	24.1807	-20.3374	416.0456	-63.3039	22.8284	2.9668
2015-08-08 03:18:00	4.554167	-3.531250	-23.484028	CORE_11	CB_odd	24.3035	-4.0080	103.9921	-56.1849	18.2149	52.0714	-6.2971	381.0511	-75.0335	22.1479	3.0478
2015-08-08 03:24:00	4.558333	-3.527083	-23.479861	CORE_02	AA_even	5.4306	-18.3879	95.6326	-39.4435	19.4601	11.6353	-28.8900	350.4202	-52.6758	23.6619	3.8689
2015-08-08 03:36:00	4.566667	-3.518750	-23.471528	CORE_03	BA_odd	3.7010	-42.6987	72.8447	-32.4878	18.2359	7.9296	-67.0857	266.9200	-43.3867	22.1734	3.6740
2015-08-08 03:42:00	4.570833	-3.514583	-23.467361	CORE_12	CB_even	1.9728	13.5442	42.5447	-13.6462	17.8168	4.2269	21.2798	155.8935	-18.2242	21.6638	2.7503
2015-08-08 03:54:00	4.579167	-3.506250	-23.459028	CORE_13	AC_odd	8.5849	-28.8793	104.3667	-53.0716	17.2139	18.3935	-45.3735	382.4240	-70.8758	20.9306	3.3068
2015-08-08 04:00:00	4.583333	-3.502083	-23.454861	CORE_04	BA_even	3.0613	-6.7794	65.2723	-45.3663	17.8079	6.5589	-10.6513	239.1728	-60.5856	21.6529	3.8355
2015-08-08 04:12:00	4.591667	-3.493750	-23.446528	CORE_05	CA_odd	6.0177	-0.5519	73.7468	-44.2391	18.7408	12.8933	-0.8671	270.2253	-59.0802	22.7872	3.7132
2015-08-08 04:18:00	4.595833	-3.489583	-23.442361	CORE_14	AC_even	25.2530	-1.6418	107.5272	-43.0387	17.7869	54.1057	-2.5794	394.0047	-57.4771	21.6274	3.0644
2015-08-08 04:30:00	4.604167	-3.481250	-23.434028	CORE_15	BC_odd	21.3581	-16.7588	126.5186	-42.8654	18.6814	45.7607	-26.3304	463.5936	-57.2457	22.7150	4.3523
2015-08-08 04:36:00	4.608333	-3.477083	-23.429861	CORE_06	CA_even	2.6410	-16.5789	75.3827	-41.4499	20.2263	5.6584	-26.0477	276.2199	-55.3554	24.5935	3.4390
2015-08-08 04:48:00	4.616667	-3.468750	-23.421528	CORE_07	AB_odd	5.4493	-17.2613	78.1961	-36.0565	21.4457	11.6753	-27.1199	286.5288	-48.1526	26.0762	3.7575
2015-08-08 04:54:00	4.620833	-3.464583	-23.417361	CORE_16	BC_even	34.5521	-12.6033	93.6756	-53.9713	20.0761	74.0294	-19.8015	343.2492	-72.0773	24.4109	2.8218
2015-08-08 05:06:00	4.629167	-3.456250	-23.409028	CORE_17	CC_odd	6.5176	-11.4925	92.4822	-36.8777	20.9931	13.9643	-18.0563	338.8762	-49.2492	25.5258	2.7614
2015-08-08 05:12:00	4.633333	-3.452083	-23.404861	CORE_08	AB_even	2.9428	-21.5552	102.9641	-40.7283	21.4537	6.3050	-33.8662	377.2843	-54.3916	26.0859	3.4696
2015-08-08 05:24:00	4.641667	-3.443750	-23.396528	CORE_09	BB_odd	2.1612	-24.5205	88.9931	-47.9560	21.2607	4.6304	-38.5252	326.0913	-64.0441	25.8513	3.8323
2015-08-08 05:30:00	4.645833	-3.439583	-23.392361	CORE_18	CC_even	14.7048	-11.8536	54.3837	-37.1992	20.2704	31.5056	-18.6237	199.2745	-49.6786	24.6472	2.8221
2015-08-08 06:00:00	4.666667	-3.418750	-23.371528	CORE_01	AA_odd	3.9228	47.7339	64.8929	-14.7815	19.4720	8.4048	74.9967	237.7826	-19.7404	23.6763	3.0417
2015-08-08 06:06:00	4.670833	-3.414583	-23.367361	CORE_10	BB_even	11.6759	14.2426	117.8868	-47.5250	19.8710	25.0163	22.3771	431.9648	-63.4685	24.1615	3.6029
2015-08-08 06:18:00	4.679167	-3.406250	-23.359028	CORE_11	CB_odd	24.0185	9.6118	107.6792	-55.1559	19.2990	51.4607	15.1015	394.5617	-73.6593	23.4661	3.7193
2015-08-08 06:24:00	4.683333	-3.402083	-23.354861	CORE_02	AA_even	5.3273	6.7491	99.1994	-40.5390	18.9342	11.4140	10.6037	363.4895	-54.1388	23.0225	3.6746
2015-08-08 06:36:00	4.691667	-3.393750	-23.346528	CORE_03	BA_odd	3.4069	4.8864	73.9289	-31.0969	18.3369	7.2995	7.6772	270.8926	-41.5291	22.2961	3.6265
2015-08-08 06:42:00	4.695833	-3.389583	-23.342361	CORE_12	CB_even	2.2055	49.5124	45.5143	-14.3616	17.3968	4.7254	77.7910	166.7748	-19.1796	21.1531	2.9708
2015-08-08 06:54:00	4.704167	-3.381250	-23.334028	CORE_13	AC_odd	8.5069	4.5057	105.9466	-53.1482	17.4309	18.2265	7.0791	388.2131	-70.9782	21.1946	3.3479
2015-08-08 07:00:00	4.708333	-3.377083	-23.329861	CORE_04	BA_even	2.9129	-6.5049	69.0608	-45.5633	18.4775	6.2410	-10.2201	253.0549	-60.8488	22.4672	3.7999
2015-08-08 07:12:00	4.716667	-3.368750	-23.321528	CORE_05	CA_odd	6.1888	-33.3844	75.1126	-43.4237	18.5003	13.2598	-52.4517	275.2301	-57.9912	22.4948	3.6221
2015-08-08 07:18:00	4.720833	-3.364583	-23.317361	CORE_14	AC_even	24.5648	0.1623	108.7655	-42.9202	18.9185	52.6313	0.2551	398.5421	-57.3189	23.0034	3.2269
2015-08-08 07:30:00	4.729167	-3.356250	-23.309028	CORE_15	BC_odd	20.0813	12.7445	125.3477	-42.6207	18.8974	43.0252	20.0234	459.3030	-56.9189	22.9777	3.3871
2015-08-08 07:36:00	4.733333	-3.352083	-23.304861	CORE_06	CA_even	2.2671	-7.2695	77.1717	-41.4852	20.3445	4.8573	-11.4214	282.7750	-55.4024	24.7372	3.3937
2015-08-08 07:48:00	4.741667	-3.343750	-23.296528	CORE_07	AB_odd	5.5246	-15.8602	80.1079	-35.7975	22.7323	11.8368	-24.9187	293.5340	-47.8068	27.6406	3.7139
2015-08-08 07:54:00	4.745833	-3.339583	-23.292361	CORE_16	BC_even	34.4073	-12.3344	95.0504	-53.1810	20.8233	73.7192	-19.3791	348.2866	-71.0219	25.3195	3.4379
2015-08-08 08:06:00	4.754167	-3.331250	-23.284028	CORE_17	CC_odd	6.0760	-12.4622	93.5004	-36.9010	21.9979	13.0181	-19.5799	342.6071	-49.2804	26.7476	3.2906
2015-08-08 08:12:00	4.758333	-3.327083	-23.279861	CORE_08	AB_even	2.9900	1.2644	104.3517	-40.6824	21.5122	6.4061	1.9865	382.3688	-54.3304	26.1571	3.4262
2015-08-08 08:24:00	4.766667	-3.318750	-23.271528	CORE_09	BB_odd	3.4251	33.1413	86.3497	-48.2045	21.5439	7.3385	52.0697	316.4052	-64.3760	26.1956	3.8347
2015-08-08 08:30:00	4.770833	-3.314583	-23.267361	CORE_18	CC_even	14.3813	-24.7081	55.4514	-36.5374	20.4363	30.8125	-38.8200	203.1869	-48.7948	24.8488	2.3517
2015-08-08 09:00:00	4.791667	-3.293750	-23.246528	CORE_01	AA_odd	4.0748	20.6633	70.5440	-15.4827	19.7887	8.7304	32.4650	258.4897	-20.6767	24.0615	3.0177
2015-08-08 09:06:00	4.795833	-3.289583	-23.242361	CORE_10	BB_even	12.0937	9.2938	124.4764	-47.1329	19.2971	25.9113	14.6019	456.1107	-62.9448	23.4637	2.5801
2015-08-08 09:18:00	4.804167	-3.281250	-23.234028	CORE_11	CB_odd	24.0325	-2.4596	115.1332	-55.7457	19.3856	51.4907	-3.8643	421.8748	-74.4471	23.5713	3.0366
2015-08-08 09:24:00	4.808333	-3.277083	-23.229861	CORE_02	AA_even	5.5319	-8.9945	105.1676	-38.9074	18.9622	11.8524	-14.1316	385.3585	-51.9599	23.0565	3.6944
2015-08-08 09:36:00	4.816667	-3.268750	-23.221528	CORE_03	BA_odd	3.5534	7.0672	76.0537	-32.7393	19.4154	7.6133	11.1035	278.6784	-43.7226	23.6076	3.6714
2015-08-08 09:42:00	4.820833	-3.264583	-23.217361	CORE_12	CB_even	1.9173	28.6853	48.3346	-14.4895	18.2900	4.1079	45.0687	177.1094	-19.3504	22.2392	2.9771
2015-08-08 09:54:00	4.829167	-3.256250	-23.209028	CORE_13	AC_odd	8.2085	20.0678	109.0959	-53.3011	18.7956	17.5871	31.5294	399.7526	-71.1823	22.8540	3.4125
2015-08-08 10:00:00	4.833333	-3.252083	-23.204861	CORE_04	BA_even	2.9790	6.9143	76.8383	-44.8477	19.4952	6.3827	10.8634	281.5533	-59.8930	23.7045	3.7013
2015-08-08 10:12:00	4.841667	-3.243750	-23.196528	CORE_05	CA_odd	6.0706	16.2058	79.6865	-43.5468	19.6258	13.0065	25.4616	291.9898	-58.1557	23.8634	3.6745
2015-08-08 10:18:00	4.845833	-3.239583	-23.192361	CORE_14	AC_even	23.8505	-22.3869	111.3070	-42.3734	20.0742	51.1008	-35.1729	407.8549	-56.5886	24.4085	3.4224
2015-08-08 10:30:00	4.854167	-3.231250	-23.184028	CORE_15	BC_odd	19.8575	18.5544	128.0638	-41.4446	20.7785	42.5457	29.1515	469.2556	-55.3482	25.2649	3.6113
2015-08-08 10:36:00	4.858333	-3.227083	-23.179861	CORE_06	CA_even	2.2966	4.3131	81.1963	   NA	21.9672	4.9205	6.7765	297.5222	   NA	26.7104	3.3462
2015-08-08 10:48:00	4.866667	-3.218750	-23.171528	CORE_07	AB_odd	5.3923	-10.2498	84.7988	-36.7750	23.1928	11.5532	-16.1039	310.7224	-49.1121	28.2006	3.5895
2015-08-08 10:54:00	4.870833	-3.214583	-23.167361	CORE_16	BC_even	33.9477	14.7916	96.5173	-53.2530	23.0660	72.7345	23.2397	353.6618	-71.1181	28.0464	3.5574
2015-08-08 11:06:00	4.879167	-3.206250	-23.159028	CORE_17	CC_odd	5.9233	-10.1782	97.0964	-36.1872	23.6888	12.6908	-15.9914	355.7836	-48.3271	28.8036	3.9985
2015-08-08 11:12:00	4.883333	-3.202083	-23.154861	CORE_08	AB_even	3.1851	-31.5634	109.7099	-40.7483	23.4430	6.8241	-49.5905	402.0025	-54.4183	28.5048	3.4055
2015-08-08 11:24:00	4.891667	-3.193750	-23.146528	CORE_09	BB_odd	1.9172	7.9833	88.4704	-47.7636	22.7081	4.1078	12.5429	324.1763	-63.7871	27.6112	3.7328
2015-08-08 11:30:00	4.895833	-3.189583	-23.142361	CORE_18	CC_even	14.1364	13.6171	58.5563	-36.5469	21.9238	30.2879	21.3944	214.5639	-48.8075	26.6576	2.9820
2015-08-08 12:00:00	4.916667	-3.168750	-23.121528	CORE_01	AA_odd	3.9542	41.3311	71.3930	-16.0064	20.4593	8.4720	64.9370	261.6007	-21.3762	24.8768	3.0259
2015-08-08 12:06:00	4.920833	-3.164583	-23.117361	CORE_10	BB_even	12.0945	9.0722	128.5451	-47.9788	20.3813	25.9130	14.2537	471.0191	-64.0746	24.7820	3.4621
2015-08-08 12:18:00	4.929167	-3.156250	-23.109028	CORE_11	CB_odd	23.4588	23.2819	120.0860	-55.9784	19.6445	50.2616	36.5792	440.0232	-74.7578	23.8861	3.1617
2015-08-08 12:24:00	4.933333	-3.152083	-23.104861	CORE_02	AA_even	5.3302	-39.6034	108.2783	-39.8801	19.9939	11.4202	-62.2225	396.7569	-53.2590	24.3109	3.6948
2015-08-08 12:36:00	4.941667	-3.143750	-23.096528	CORE_03	BA_odd	3.5145	-12.6651	77.6326	-33.4225	19.7523	7.5299	-19.8987	284.4641	-44.6350	24.0172	3.7336
2015-08-08 12:54:00	4.954167	-3.131250	-23.084028	CORE_13	AC_odd	8.2476	-23.0773	112.1001	-53.6676	17.7609	17.6708	-36.2577	410.7609	-71.6718	21.5958	3.2047
2015-08-08 13:00:00	4.958333	-3.127083	-23.079861	CORE_04	BA_even	3.0651	-8.2185	81.8060	-45.9552	19.5976	6.5672	-12.9125	299.7561	-61.3721	23.8291	3.7500
2015-08-08 13:12:00	4.966667	-3.118750	-23.071528	CORE_05	CA_odd	6.0364	   NA	82.0602	-45.5515	20.1856	12.9332	   NA	300.6876	-60.8329	24.5440	3.6892
2015-08-08 13:18:00	4.970833	-3.114583	-23.067361	CORE_14	AC_even	22.9774	-15.6137	112.5434	-42.8410	20.2070	49.2301	-24.5313	412.3851	-57.2132	24.5701	3.3829
2015-08-08 13:30:00	4.979167	-3.106250	-23.059028	CORE_15	BC_odd	19.7561	-25.1343	128.6261	-42.9894	21.4742	42.3284	-39.4895	471.3161	-57.4113	26.1109	3.5514
2015-08-08 13:36:00	4.983333	-3.102083	-23.054861	CORE_06	CA_even	2.4797	-25.8546	84.0912	-42.6180	22.2965	5.3129	-40.6212	308.1297	-56.9153	27.1107	3.3475
2015-08-08 13:48:00	4.991667	-3.093750	-23.046528	CORE_07	AB_odd	5.6913	2.2711	86.7400	-36.4177	23.5984	12.1938	3.5683	317.8357	-48.6349	28.6937	3.6216
2015-08-08 13:54:00	4.995833	-3.089583	-23.042361	CORE_16	BC_even	33.6063	-30.0168	99.1897	-53.7314	23.5738	72.0031	-47.1606	363.4543	-71.7570	28.6638	3.6120
2015-08-08 14:06:00	5.004167	-3.081250	-23.034028	CORE_17	CC_odd	5.6975	-34.9582	99.5921	-36.7004	24.7715	12.2072	-54.9243	364.9286	-49.0124	30.1201	5.2718
2015-08-08 14:12:00	5.008333	-3.077083	-23.029861	CORE_08	AB_even	3.1056	   NA	110.0598	-40.9397	23.8175	6.6540	   NA	403.2847	-54.6740	28.9601	3.4153
2015-08-08 14:24:00	5.016667	-3.068750	-23.021528	CORE_09	BB_odd	1.8449	-21.2642	89.2597	-47.6597	22.5772	3.9529	-33.4091	327.0685	-63.6484	27.4520	3.6245
2015-08-08 14:30:00	5.020833	-3.064583	-23.017361	CORE_18	CC_even	13.7601	8.3603	60.7540	-36.9557	21.9352	29.4817	13.1352	222.6167	-49.3535	26.6715	3.0483
2015-08-08 15:00:00	5.041667	-3.043750	-22.996528	CORE_01	AA_odd	3.8548	24.0573	68.8744	-15.9866	20.1057	8.2591	37.7973	252.3720	-21.3497	24.4468	3.0111
2015-08-08 15:06:00	5.045833	-3.039583	-22.992361	CORE_10	BB_even	12.1074	-17.5467	126.3907	-47.4761	20.3725	25.9406	-27.5683	463.1248	-63.4032	24.7713	3.5507
2015-08-08 15:18:00	5.054167	-3.031250	-22.984028	CORE_11	CB_odd	23.5238	-2.5657	118.5606	-56.0761	19.5528	50.4008	-4.0311	434.4337	-74.8883	23.7746	3.4817
2015-08-08 15:24:00	5.058333	-3.027083	-22.979861	CORE_02	AA_even	5.2007	-25.0668	107.4236	-40.7095	20.2368	11.1428	-39.3834	393.6251	-54.3665	24.6063	3.7192
2015-08-08 15:36:00	5.066667	-3.018750	-22.971528	CORE_03	BA_odd	3.4474	-14.7540	77.8467	-32.6146	19.1603	7.3863	-23.1806	285.2484	-43.5560	23.2973	3.6809
2015-08-08 15:42:00	5.070833	-3.014583	-22.967361	CORE_12	CB_even	2.0535	27.9717	49.0427	-15.5238	18.6902	4.3996	43.9474	179.7039	-20.7316	22.7257	3.0080
2015-08-08 15:54:00	5.079167	-3.006250	-22.959028	CORE_13	AC_odd	8.2155	-3.6253	111.8820	-53.7855	18.3302	17.6020	-5.6959	409.9615	-71.8292	22.2880	3.4637
2015-08-08 16:00:00	5.083333	-3.002083	-22.954861	CORE_04	BA_even	2.6610	-41.9419	82.3705	-45.8205	19.4806	5.7013	-65.8967	301.8247	-61.1921	23.6868	3.7364
2015-08-08 16:12:00	5.091667	-2.993750	-22.946528	CORE_05	CA_odd	6.0947	-36.6628	82.0930	-44.0371	20.2031	13.0583	-57.6024	300.8079	-58.8104	24.5653	3.8138
2015-08-08 16:18:00	5.095833	-2.989583	-22.942361	CORE_14	AC_even	22.4770	-13.1083	112.6617	-43.2242	19.8553	48.1580	-20.5950	412.8186	-57.7249	24.1424	3.3745
